family,feature,prevalence_discovery,n_case_discovery,n_control_discovery,p_discovery,rank_biserial_discovery,log2_median_ratio_discovery,n_case_validation,n_control_validation,p_validation,rank_biserial_validation,log2_median_ratio_validation,n_case_all_descriptive,n_control_all_descriptive,p_all_descriptive,rank_biserial_all_descriptive,log2_median_ratio_all_descriptive,q_discovery_family,discovery_candidate,q_validation_candidates,q_all_descriptive,heldout_reproduced,rank_biserial_discovery_ci_low,rank_biserial_discovery_ci_high,rank_biserial_validation_ci_low,rank_biserial_validation_ci_high
fecal_metabolite,C02614_Citramalate,0.7818181818181819,89,76,0.0023934813840882554,-0.27335895919574216,-0.40273261905374064,61,51,0.9906307434392868,0.0016072002571521082,-0.3145309484603455,150,127,0.01909693066382089,-0.16267716535433074,-0.36365105304757916,0.06505917580385348,False,,0.09611512018603113,False,,,,
fecal_metabolite,"C01026_N,N-Dimethylglycine",0.7636363636363637,89,76,0.003312320819941261,0.2640449438202248,0.6486783133189483,61,51,0.002620090856168646,0.32979749276759884,0.5174608063999805,150,127,2.4995449791569052e-05,0.2922834645669292,0.6247728890646616,0.06581633637242665,False,,0.007034365195518957,False,,,,
fecal_metabolite,C00183_Val,1.0,89,76,0.003416733889439885,0.26493199290360736,1.4465567359033158,61,51,0.045071148584743516,0.22082931533269035,1.0766170152232204,150,127,0.00032203830206849714,0.25091863517060364,1.3050168137360516,0.06581633637242665,False,,0.009769948225703592,False,,,,
fecal_metabolite,C01959_Taurocyamine,0.20606060606060606,89,76,0.0030058461909844296,0.1898285038438794,0.0,61,51,0.24969454741364427,-0.07939569270331082,0.0,150,127,0.08356831818194446,0.08162729658792656,0.0,0.06581633637242665,False,,0.22751857254631208,False,,,,
fecal_metabolite,C00630_Isobutyryl CoA,0.5878787878787879,89,76,0.0029657552889963312,-0.25931401537551746,-1.3103854263800896,61,51,0.4839902109181653,-0.07360977177756345,-22.687665039097123,150,127,0.006295079620939938,-0.18288713910761156,-23.28650744311775,0.06581633637242665,False,,0.055359670784148274,False,,,,
fecal_metabolite,C02037_Gly-Gly,0.37575757575757573,89,76,0.003521944421266978,0.22974571259609688,0.0,61,51,0.4947849847218243,0.06910961105753777,0.0,150,127,0.0083844510587018,0.16372703412073486,0.0,0.06581633637242665,False,,0.06696554686809635,False,,,,
fecal_metabolite,C00079_Phe,1.0,89,76,0.003995888626980375,0.26049674748669416,1.5372641828753986,61,51,0.02486241167840282,0.24718739954998403,1.809769647371995,150,127,0.0002405093218653784,0.2561679790026248,1.700665436871605,0.07028062938041954,False,,0.008989035904718518,False,,,,
fecal_metabolite,C00065_Ser,1.0,89,76,0.004251513357910343,0.25872264931992905,0.2155672607997056,61,51,0.005226494146020977,0.30761812921890064,0.2921866878844461,150,127,5.9733544517926305e-05,0.28,0.2723466630206599,0.0706223607786218,False,,0.007034365195518957,False,,,,
fecal_metabolite,C00437_N-Acetylornithine,0.9939393939393939,89,76,0.004956706108600339,0.2542874039030161,0.2988403884856815,61,51,0.9534098150559266,0.0067502410800386325,-0.07590430415892219,150,127,0.030707193020653487,0.15076115485564312,0.16256804635832414,0.07800290139323691,False,,0.1311635816167913,False,,,,
fecal_metabolite,C00064_Gln,0.9878787878787879,89,76,0.005651631921316086,0.2504435245416914,0.31181007154382834,61,51,0.10185840910145122,0.180327868852459,0.46785046295644384,150,127,0.0015757384328879628,0.22047244094488194,0.37784567690935633,0.08449189722367548,False,,0.027714458319617698,False,,,,
fecal_metabolite,C00077_Ornithine,0.9939393939393939,89,76,0.0061830487973981545,0.2477823772915435,0.7263317181005562,61,51,0.3872060359028746,0.09546769527483123,0.3586591403864733,150,127,0.006939345721633202,0.1883464566929134,0.6015228330436917,0.08803483763914516,False,,0.059281839164809357,False,,,,
fecal_metabolite,C00019_SAM+,1.0,89,76,0.006893370303048032,-0.24452986398580723,-0.4969736398812037,61,51,0.3969016446327879,0.0935390549662487,0.3135734553940235,150,127,0.09852274823671621,-0.11527559055118108,-0.05809183923331846,0.09368716911869825,False,,0.24964662476930632,False,,,,
fecal_metabolite,C02989_Methionine sulfoxide,0.9818181818181818,89,76,0.008057454284041397,0.23979893554109988,0.5176367263022493,61,51,0.9487569160284467,0.007393121182899476,0.21914718885027168,150,127,0.03159004172489589,0.14997375328083984,0.3792957211245392,0.10474690569253815,False,,0.13117152147004568,False,,,,
fecal_metabolite,C00093_Glycerophosphate,0.6121212121212121,89,76,0.00976760299991254,0.2269367238320521,0.8780549627016105,61,51,0.4700127847087755,0.07682417229186767,0.5760161979130842,150,127,0.014463095276988629,0.16503937007874026,0.7343376745024682,0.12168805404057707,False,,0.0829843502107066,False,,,,
fecal_metabolite,C01015_Hydroxyproline,0.9212121212121213,89,76,0.01030951103343684,-0.23211117681845062,-0.4212927192398201,61,51,0.008253901143038473,-0.2909032465445195,-0.8612465014879882,150,127,0.00021164354793128023,-0.2583727034120735,-0.49255859798616086,0.12330175195990462,False,,0.008989035904718518,False,,,,
fecal_metabolite,C10833_Syringate,0.11515151515151516,89,76,0.012287556148745162,-0.12566528681253697,0.0,61,51,0.5127986767391324,-0.030536804885888835,0.0,150,127,0.013255509028478761,-0.08745406824146984,0.0,0.14130689571056937,False,,0.07824170069411489,False,,,,
fecal_metabolite,"N1,N8-Diacetylspermidine",0.9757575757575757,89,76,0.014406093835603073,-0.22146658781785922,-0.8507349466445508,61,51,0.008413573732481515,-0.29026036644165865,-0.8829555059412703,150,127,0.0003634234114640541,-0.2487139107611549,-0.915421962789918,0.146786026481237,False,,0.009878509093432016,False,,,,
fecal_metabolite,C00082_Tyr,1.0,89,76,0.013517257566188884,0.22353636901241858,0.8435782838968697,61,51,0.02304146090518841,0.250401800064288,0.8252213741497859,150,127,0.0007906473886042017,0.23412073490813645,0.861782614537514,0.146786026481237,False,,0.016885969228046877,False,,,,
fecal_metabolite,C00042_Succinate,0.9939393939393939,89,76,0.014406747049933145,0.22146658781785922,1.262720103283207,61,51,0.2644534880112779,0.12311153969784638,0.6863213874510343,150,127,0.009230314793571809,0.18162729658792642,0.94010399895858,0.146786026481237,False,,0.06899660308194927,False,,,,
fecal_metabolite,C00003_NAD+,0.7696969696969697,89,76,0.01472769496467261,-0.21939680662329986,-0.8290054767411017,61,51,0.8951979092681334,-0.01478624236579873,-0.11030966440262496,150,127,0.04994001414751208,-0.13622047244094493,-0.6664561801076804,0.146786026481237,False,,0.16968254806938762,False,,,,
fecal_metabolite,C00612_N1-Acetylspermidine,0.9818181818181818,89,76,0.01562570902460884,-0.21880544056771145,-0.6923188093636717,61,51,0.06073028526852022,-0.20668595306975246,-0.581452937854863,150,127,0.002129505458900735,-0.2142782152230971,-0.6464578511188704,0.1507124838180014,False,,0.03183610661056599,False,,,,
fecal_metabolite,C02567_N1-Acetylspermine,0.26666666666666666,89,76,0.017927012532648726,0.1667652276759315,0.0,61,51,0.0015293680118872598,0.2812600450016072,0.0,150,127,0.00012159832117251106,0.2117060367454069,0.0,0.1613233282083175,False,,0.007034365195518957,False,,,,
fecal_metabolite,C00191_Glucuronate,0.4727272727272727,89,76,0.01834445872602941,0.1972205795387345,26.420321002678154,61,51,0.3006397041831237,0.10189649630343944,0.0,150,127,0.012825939963234823,0.1583202099737533,24.702004769918926,0.1613233282083175,False,,0.07824170069411489,False,,,,
fecal_metabolite,C00186_Lactate,0.9272727272727272,89,76,0.0175256254113226,0.21496156120638665,0.5025392970117558,61,51,0.32059733741824314,0.10961105753776912,0.1868631402163596,150,127,0.014709600539021572,0.17018372703412066,0.2960260753989002,0.1613233282083175,False,,0.0829843502107066,False,,,,
fecal_metabolite,C00156_p-Hydroxybenzoate,0.15151515151515152,89,76,0.019155724273907465,-0.13231815493790655,0.0,61,51,0.7317498822068093,-0.020572163291546097,0.0,150,127,0.034699520071475864,-0.08713910761154853,0.0,0.16364461593995233,False,,0.13225888632617652,False,,,,
fecal_metabolite,C00328_Kynurenine,0.11515151515151516,89,76,0.019974243675496047,0.11679479597871079,0.0,61,51,0.07187174504015234,0.11411121825779502,0.0,150,127,0.003291036135255371,0.1153805774278216,0.0,0.1658971905270366,False,,0.042022087417062454,False,,,,
fecal_metabolite,C08262_Isovalerate,0.9090909090909091,89,76,0.021040996509352174,0.20875221762270835,0.7109972510675863,61,51,0.3037284009391873,0.11346833815493418,0.13436076410475659,150,127,0.012569664365600546,0.17406824146981625,0.41929027514291883,0.17003399881881892,False,,0.07824170069411489,False,,,,
fecal_metabolite,C05584_4-Hydroxy-3-methoxymandelate,0.24848484848484848,89,76,0.02188103815303868,-0.15745121230041392,0.0,61,51,0.1997824825883734,-0.10896817743490839,0.0,150,127,0.009813781968762219,-0.1375328083989501,0.0,0.17216922125680437,False,,0.06986478115856913,False,,,,
fecal_metabolite,C00407_Ile,1.0,89,76,0.02654679290455317,0.20076877587226494,1.3408837235628412,61,51,0.16615002284184432,0.15268402442944384,1.2244158044152749,150,127,0.009029667457322406,0.18215223097112854,1.2656072201374102,0.18228466490309386,False,,0.06899660308194927,False,,,,
