family,feature,prevalence_discovery,n_case_discovery,n_control_discovery,p_discovery,rank_biserial_discovery,log2_median_ratio_discovery,n_case_validation,n_control_validation,p_validation,rank_biserial_validation,log2_median_ratio_validation,n_case_all_descriptive,n_control_all_descriptive,p_all_descriptive,rank_biserial_all_descriptive,log2_median_ratio_all_descriptive,q_discovery_family,discovery_candidate,q_validation_candidates,q_all_descriptive,heldout_reproduced
microbial_KO,K19114,0.8787878787878788,89,76,0.369089754244451,0.08131283264340627,0.276216568703541,61,51,0.018473844149992247,-0.2594021215043394,-0.5376324170377157,150,127,0.4320930736833182,-0.05480314960629917,0.050530254318493166,0.841944863136289,False,,0.8544072689775689,False
microbial_KO,K01501,0.9575757575757575,89,76,0.36949745928149713,0.08131283264340627,0.25113207666807336,61,51,0.05606557528438226,0.2105432336869173,0.243744183932663,150,127,0.056002959011032014,0.1333333333333333,0.25923287267902223,0.841944863136289,False,,0.4704912058131881,False
microbial_KO,K05601,1.0,89,76,0.37126176392696375,-0.08101714961561202,-0.04153264597290329,61,51,0.06744249968604454,-0.20154291224686594,-0.13804935035140387,150,127,0.05958217541799982,-0.13144356955380576,-0.0766992664555129,0.841944863136289,False,,0.4763794149672428,False
microbial_KO,K00982,0.9878787878787879,89,76,0.36951504321810213,0.08131283264340627,0.15969988540861768,61,51,0.10370529794698696,-0.17936354869816784,-0.2231469607948894,150,127,0.7044397779510435,-0.02650918635170607,0.08116002781833968,0.841944863136289,False,,0.9585818747635851,False
microbial_KO,K20609,0.3212121212121212,89,76,0.3707021527659158,0.06726788882318147,0.0,61,51,0.13241386278613312,-0.14111218257794922,0.0,150,127,0.7910249525871837,-0.015538057742782163,0.0,0.841944863136289,False,,0.9804029232292584,False
microbial_KO,K10037,0.9212121212121213,89,76,0.3711454478937909,0.08101714961561202,0.0669632400759524,61,51,0.22867525244101394,0.1327547412407586,0.296163395722083,150,127,0.15632495388112622,0.0988976377952755,0.16944071078480513,0.841944863136289,False,,0.6553183406393098,False
microbial_KO,K19051,0.7272727272727273,89,76,0.369872826546248,0.08042578356002372,0.4011824947296636,61,51,0.31590680782373726,-0.10961105753776923,-0.2302850682717115,150,127,0.9787724221061688,0.0018897637795276534,-0.09955318255108522,0.841944863136289,False,,0.9972175752789985,False
microbial_KO,K06858,0.5393939393939394,89,76,0.3690473383568249,0.07732111176818446,0.16858869675133595,61,51,0.37358674107627965,-0.09289617486338797,-0.6953588145334714,150,127,0.9247421592536922,0.006299212598425141,0.0035674035239057302,0.841944863136289,False,,0.991212215375751,False
microbial_KO,K13255,0.5272727272727272,89,76,0.37061934422527854,0.07672974571259616,-0.2339114927858223,61,51,0.4432212597267474,-0.08036001285760208,-0.7870256241526712,150,127,0.8805864678315832,0.009973753280839937,-0.2797544495423673,0.841944863136289,False,,0.9890625099834991,False
microbial_KO,K01924,1.0,89,76,0.37126176392696375,-0.08101714961561202,-0.0417643688676091,61,51,0.45103710467104685,0.08325297332047565,0.001353108686700312,150,127,0.8537010330457816,-0.012913385826771706,-0.012317328006313723,0.841944863136289,False,,0.9880407498623058,False
microbial_KO,K03200,0.3515151515151515,89,76,0.3707425739032497,-0.06918982850384392,0.0,61,51,0.6673755567255828,0.03760848601735778,0.0,150,127,0.6304176562110329,-0.0278740157480315,0.0,0.841944863136289,False,,0.9413814510385127,False
microbial_KO,K00840,0.5818181818181818,89,76,0.3709193068246467,0.0780603193376701,0.22596740097142878,61,51,0.6889215258996373,-0.04210864673738346,-0.16920126859909707,150,127,0.6683344863007836,0.02866141732283456,0.1462525298016199,0.841944863136289,False,,0.9499329814963585,False
microbial_KO,K00363,0.49696969696969695,89,76,0.37126804215716147,0.07569485511531648,0.5626915646699912,61,51,0.6904540209319514,-0.041465766634522616,-0.5029090267167424,150,127,0.6735425233355596,0.027559055118110187,-0.20865484966903175,0.841944863136289,False,,0.9523724745861726,False
microbial_KO,K11249,0.9757575757575757,89,76,0.3703847283391465,0.08116499112950915,0.27562291879149126,61,51,0.7128114127745383,0.04082288653166177,0.0318229823359603,150,127,0.33196259825371954,0.06771653543307088,0.22838880311034046,0.841944863136289,False,,0.8057780749058133,False
microbial_KO,K06297,0.8848484848484849,89,76,0.3708972695357453,0.08101714961561202,0.6867377907506275,61,51,0.7170093015281713,-0.04018000642880104,-0.022706978596937866,150,127,0.6324614991849659,0.03338582677165358,0.367843342798811,0.841944863136289,False,,0.9413814510385127,False
microbial_KO,K14138,0.9818181818181818,89,76,0.37126048606693773,0.08101714961561202,0.0703541644624453,61,51,0.7993790139456853,-0.028286724525875884,-0.2734478618137254,150,127,0.6739520447009676,0.029396325459317696,-0.07313397635672353,0.841944863136289,False,,0.9523724745861726,False
microbial_KO,K18697,0.5272727272727272,89,76,0.3715437423947302,0.07658190419869904,0.12527902376130962,61,51,0.6915044968355932,-0.041465766634522616,-0.25453901101603177,150,127,0.6861540347129622,0.026666666666666616,-0.04810860062708774,0.8421985800931693,False,,0.9543859857113304,False
microbial_KO,K08308,0.509090909090909,89,76,0.37184821080253505,0.07599053814311052,-0.23011156563287707,61,51,0.5529445588661359,-0.06139504982320798,-0.4396110544704301,150,127,0.8140446505679824,0.015433070866141652,-0.5581534374833665,0.8425172550620682,False,,0.9840289074984482,False
microbial_KO,K02840,0.18181818181818182,89,76,0.37240173287596223,-0.05440567711413369,0.0,61,51,0.0100472080394245,-0.20025715204114436,0.0,150,127,0.017656430415713856,-0.1136482939632546,0.0,0.8427667563073246,False,,0.2978118195349248,False
microbial_KO,K19140,0.696969696969697,89,76,0.37245012066334204,-0.07968657599053819,-0.41975728916810007,61,51,0.7914583638380903,-0.028929604628736727,0.12550800867662226,150,127,0.39249493684079306,-0.05879265091863517,-0.2195096723324798,0.8427667563073246,False,,0.8341531501854142,False
microbial_KO,K06208,0.6606060606060606,89,76,0.3723369957358904,0.07924305144884691,0.26678333430787576,61,51,0.9857975008828842,0.0022500803600129515,-0.08759866574115989,150,127,0.4633147048700257,0.05028871391076106,0.11142450094386293,0.8427667563073246,False,,0.8651444196871312,False
microbial_KO,K00791,1.0,89,76,0.3730132771117505,0.08072146658781776,0.03310102808599919,61,51,0.1043277965189744,0.1790421086467373,0.10266635606217155,150,127,0.08065619668491272,0.12188976377952754,0.05848073849676415,0.8429280253325315,False,,0.5395562918089915,False
microbial_KO,K02417,0.9939393939393939,89,76,0.3730132771117505,-0.08072146658781787,-0.27668388001560673,61,51,0.1120220655593061,-0.17518482802957247,-0.147252201474407,150,127,0.07433858419176365,-0.1245144356955381,-0.3198039183413391,0.8429280253325315,False,,0.5235272213096825,False
microbial_KO,K10773,1.0,89,76,0.3730132771117505,0.08072146658781776,0.03151851126515644,61,51,0.9394565163404708,0.00867888138862094,-0.020435823864967236,150,127,0.45121041545877905,0.05259842519685032,0.01386872375466774,0.8429280253325315,False,,0.8621616906233363,False
microbial_KO,K09880,0.2909090909090909,89,76,0.37321237494752413,0.06475458308693072,0.0,61,51,0.45259574808179304,-0.06396657023465124,0.0,150,127,0.8488240180675105,0.010551181102362195,0.0,0.8430073899847195,False,,0.9879314944375804,False
microbial_KO,K10126,0.21818181818181817,89,76,0.3739975208452224,-0.058249556475458264,0.0,61,51,0.8249904965860434,0.018322082931533368,0.0,150,127,0.5824624301470294,-0.028031496062992156,0.0,0.8440391811524532,False,,0.9203420859928112,False
microbial_KO,K19142,0.2,89,76,0.3739238681648962,0.05632761679479592,0.0,61,51,0.8295764847589397,-0.015107682417229151,0.0,150,127,0.5647530454720544,0.02698162729658793,0.0,0.8440391811524532,False,,0.9160987264346655,False
microbial_KO,K10924,0.4121212121212121,89,76,0.3744886715120922,0.0718509757539918,0.0,61,51,0.2555475096490807,0.10832529733204765,0.0,150,127,0.1570959456777722,0.08703412073490813,0.0,0.844406254492836,False,,0.6553183406393098,False
microbial_KO,K07797,0.3878787878787879,89,76,0.374453134998727,-0.07066824364281488,0.0,61,51,0.36186190410019925,-0.08871745419479271,0.0,150,127,0.19522006542865433,-0.07947506561679785,0.0,0.844406254492836,False,,0.6963080076289555,False
microbial_KO,K18015,0.1696969696969697,89,76,0.37486698148623177,0.05263157894736836,0.0,61,51,0.2230645130833574,-0.0916104146576664,0.0,150,127,0.9125925217112372,-0.0051443569553806245,0.0,0.8445184714376501,False,,0.991212215375751,False
microbial_KO,K03856,1.0,89,76,0.3747698986582424,0.08042578356002372,0.19790982949347855,61,51,0.644396639195164,0.05110896817743482,0.1998206553352361,150,127,0.32897437051220213,0.06813648293963248,0.15846702731321835,0.8445184714376501,False,,0.8034306336964375,False
microbial_KO,K06080,0.503030303030303,89,76,0.3753234796310557,0.0752513305736251,0.7262871809974468,61,51,0.7396432731957048,-0.03439408550305367,0.0,150,127,0.6398976864144037,0.030551181102362213,0.5415788579498962,0.8451765259672613,False,,0.9423938782896837,False
microbial_KO,K17234,0.9696969696969697,89,76,0.37652524999480186,-0.08013010053222946,-0.11640189855887127,61,51,0.0320086733753397,-0.23625843780135003,-0.8314684422157277,150,127,0.03417548412890497,-0.1477690288713911,-0.34688054366459536,0.8456745662990549,False,,0.39305629509328954,False
microbial_KO,K02528,1.0,89,76,0.37653162463694545,-0.08013010053222946,-0.052969173485976725,61,51,0.2849867287212978,-0.11796849887495986,-0.05089852986011355,150,127,0.17192250707603496,-0.09532808398950132,-0.0452438823379256,0.8456745662990549,False,,0.6719948892202289,False
microbial_KO,K02071,1.0,89,76,0.37653162463694545,0.08013010053222946,0.11274069778169254,61,51,0.4067422921964956,-0.0916104146576664,-0.0217872160862421,150,127,0.8619745314531498,0.01217847769028868,0.06925148781985861,0.8456745662990549,False,,0.988131384641271,False
microbial_KO,K02814,0.6666666666666666,89,76,0.37643271253053545,-0.0786516853932584,-0.4021320243961664,61,51,0.5075525561047188,-0.07168113146898103,-0.2981217097897314,150,127,0.23643604917699035,-0.08099737532808404,-0.38072349891226415,0.8456745662990549,False,,0.7331594885826618,False
microbial_KO,K10798,0.2,89,76,0.37644380440819314,0.056031933767001885,0.0,61,51,0.7996708273382418,0.01896496303439399,0.0,150,127,0.3815862715337648,0.041942257217847834,0.0,0.8456745662990549,False,,0.8266589895283865,False
microbial_KO,K02837,1.0,89,76,0.37653162463694545,0.08013010053222946,-0.019070309647846076,61,51,0.8516910924847761,0.02089360334297652,-0.018769966160445014,150,127,0.4150061524287161,0.056902887139107516,-0.01144082151744495,0.8456745662990549,False,,0.8443672861964729,False
microbial_KO,K01473,0.9333333333333333,89,76,0.3782283768683826,0.0798344175044352,0.09647902534860532,61,51,0.10391330850874829,0.1790421086467373,0.18652109566000505,150,127,0.09124198035963431,0.11779527559055114,0.1484312625807192,0.8463152030370279,False,,0.5624400731761151,False
microbial_KO,K00231,0.9515151515151515,89,76,0.37738763662772745,0.07998225901833234,0.3134495471263198,61,51,0.11993067847411171,0.17132754741240763,0.7459130823917745,150,127,0.10172252320836792,0.11417322834645671,0.3008731950939382,0.8463152030370279,False,,0.5765630932033073,False
microbial_KO,K12518,0.1696969696969697,89,76,0.3775636249917742,-0.052335895919574216,0.0,61,51,0.1236238519608003,0.10061073609771776,0.0,150,127,0.7899870790449837,0.011758530183727078,0.0,0.8463152030370279,False,,0.9804029232292584,False
microbial_KO,K07664,0.48484848484848486,89,76,0.3781145555081251,0.07421643997634542,0.0,61,51,0.39379213304364713,-0.08775313404050145,-0.554131805518512,150,127,0.9232943995452924,0.006299212598425141,0.0,0.8463152030370279,False,,0.991212215375751,False
microbial_KO,K03048,0.896969696969697,89,76,0.3780384245751578,0.0798344175044352,0.5762793168485483,61,51,0.7083313321606661,-0.041465766634522616,0.037111059361414685,150,127,0.6898134331523325,0.0278740157480315,0.14151897132635263,0.8463152030370279,False,,0.9555747800809669,False
microbial_KO,K01119,1.0,89,76,0.37829845099768333,-0.0798344175044352,-0.10571208979172414,61,51,0.7347098598083517,-0.03760848601735778,-0.08817303513845061,150,127,0.36603368297768846,-0.06309711286089237,-0.06419142622510085,0.8463152030370279,False,,0.8210205777435848,False
microbial_KO,K02844,0.8242424242424242,89,76,0.37700156541516106,0.0798344175044352,-0.017015080902429498,61,51,0.7628435186413831,-0.03342976534876241,0.2883268654885784,150,127,0.6457783931569817,0.03202099737532804,0.07565500089311834,0.8463152030370279,False,,0.9442396812343695,False
microbial_KO,K11003,0.14545454545454545,89,76,0.3775761081866085,-0.049083382613837934,0.0,61,51,0.9604612965041365,0.0028929604628735728,0.0,150,127,0.4594173180431659,-0.029081364829396272,0.0,0.8463152030370279,False,,0.8650091093857831,False
microbial_KO,K11203,0.8606060606060606,89,76,0.37765290399448936,0.0798344175044352,0.45311187543284115,61,51,0.9743120377300265,0.0038572806171648377,-0.3796830658356205,150,127,0.5784835655502112,0.03874015748031501,0.2545662719817429,0.8463152030370279,False,,0.9190506190666616,False
microbial_KO,K07470,0.4909090909090909,89,76,0.3784770412454792,0.07436428149024255,0.0,61,51,0.31612377829170224,-0.10350369656059144,-0.7755751847208289,150,127,0.9980695096314163,0.00020997375328080103,-0.5536002573660164,0.8463464415150103,False,,0.9993647744890574,False
microbial_KO,K03604,0.9878787878787879,89,76,0.38541635767286553,-0.0786516853932584,-0.20668267699797957,61,51,0.002885310765125945,-0.32819029251044685,-0.7705771608793132,150,127,0.012864501947972782,-0.17354330708661414,-0.3502077664579519,0.8467637291816491,False,,0.2498084807519457,False
microbial_KO,K01081,1.0,89,76,0.38007037356937845,-0.07953873447664106,-0.0788198606192976,61,51,0.02304146090518841,0.250401800064288,0.1557777488710414,150,127,0.4386513056451987,0.05406824146981637,0.04401759195039081,0.8467637291816491,False,,0.8561527571457732,False
microbial_KO,K02435,1.0,89,76,0.3836294900555314,-0.07894736842105265,-0.04459309110378023,61,51,0.03443011560392127,-0.23304403728704592,-0.33539141534086553,150,127,0.04887568749963557,-0.1374278215223097,-0.11574551487321973,0.8467637291816491,False,,0.45111294333146584,False
microbial_KO,K01496,0.9878787878787879,89,76,0.38452212996039437,0.07879952690715553,0.08051870128667442,61,51,0.051707076976178816,-0.21440051430408225,-0.42479580508405634,150,127,0.5909987348831021,-0.037532808398950124,-0.12887245317079382,0.8467637291816491,False,,0.9246749543612245,False
microbial_KO,K19971,0.6121212121212121,89,76,0.3801610384172689,0.07717327025428733,0.34808907709314063,61,51,0.07537477884875293,-0.18707810993249763,-1.1109406299973361,150,127,0.6530914851583629,-0.030288713910761156,-0.061259310447260046,0.8467637291816491,False,,0.9461031745481738,False
microbial_KO,K15634,1.0,89,76,0.3836294900555314,-0.07894736842105265,-0.06337074984624816,61,51,0.07964307537742862,-0.1931854709096753,-0.09225763628583307,150,127,0.07027817966352157,-0.12629921259842525,-0.07385577364126163,0.8467637291816491,False,,0.5103697606979788,False
microbial_KO,K00848,1.0,89,76,0.3854166750214081,0.0786516853932584,0.027458761069543747,61,51,0.10185840910145122,0.180327868852459,0.11382931667598511,150,127,0.08601837985879209,0.11979002624671908,0.07062615402335698,0.8467637291816491,False,,0.5460819437202428,False
microbial_KO,K10007,0.896969696969697,89,76,0.3851575601736267,0.0786516853932584,0.3084409680272986,61,51,0.15443435334428174,-0.1568627450980392,-0.52197518171842,150,127,0.8394448283626732,-0.014173228346456734,-0.029507582831018293,0.8467637291816491,False,,0.987764886565492,False
microbial_KO,K07266,0.7878787878787878,89,76,0.38134935865791497,0.07894736842105265,0.022126989643920403,61,51,0.24274128863128652,0.12632594021215038,0.37896404457532257,150,127,0.17951043888510076,0.09280839895013115,0.254311641310662,0.8467637291816491,False,,0.6804397602705898,False
microbial_KO,K05364,1.0,89,76,0.3836294900555314,0.07894736842105265,0.0872937424118611,61,51,0.28762708956493344,-0.11732561877209902,-0.15727989590371869,150,127,0.9837869517654159,-0.0014698162729658293,0.02982476510562918,0.8467637291816491,False,,0.9979575215126288,False
microbial_KO,K07592,0.509090909090909,89,76,0.38124263026901606,0.07451212300413945,0.3672385077927378,61,51,0.2906906418460117,-0.11025393764063007,-0.7684364812753082,150,127,0.9541106969411738,-0.0038320209973753405,-0.46257708932546493,0.8467637291816491,False,,0.9921139089902979,False
microbial_KO,K10110,0.5212121212121212,89,76,0.3835385769506725,0.07451212300413945,-0.060213975372350244,61,51,0.29086476382608506,-0.11057537769206038,-1.0674870061357085,150,127,0.9803155462964489,-0.0016797900262467413,-0.4228266097838327,0.8467637291816491,False,,0.997269806557212,False
microbial_KO,K09160,0.7212121212121212,89,76,0.37931090600702067,0.07879952690715553,0.22514797779764367,61,51,0.30959340657732426,-0.11025393764063007,-0.8470972410833341,150,127,0.8392507591820588,-0.014015748031496078,-0.19760881229653773,0.8467637291816491,False,,0.987764886565492,False
microbial_KO,K03799,1.0,89,76,0.3854166750214081,0.0786516853932584,0.07469023448249014,61,51,0.34092794175487906,-0.10511089681774344,-0.06471323028487197,150,127,0.9873895085029838,-0.0011548556430446277,0.023603501978051757,0.8467637291816491,False,,0.9980079471711956,False
microbial_KO,K07665,0.5818181818181818,89,76,0.38191199187704994,0.07628622117090478,-0.08997875989257643,61,51,0.3419133137995587,-0.10189649630343944,-0.5766486908366298,150,127,0.993164544951505,-0.0006299212598425141,-0.3106665694775628,0.8467637291816491,False,,0.9989404700163401,False
microbial_KO,K03402,1.0,89,76,0.38184738805983554,-0.0792430514488468,-0.053348803290995915,61,51,0.3468851248639576,-0.10382513661202186,-0.08194780453858747,150,127,0.20580040505864416,-0.08829396325459316,-0.0720084042370148,0.8467637291816491,False,,0.7045514059654286,False
microbial_KO,K01810,1.0,89,76,0.3854166750214081,-0.0786516853932584,-0.055599433296231106,61,51,0.4234631940617479,-0.08839601414336229,0.00042915511787950815,150,127,0.21400845190935092,-0.08671916010498693,-0.019039008872099576,0.8467637291816491,False,,0.7116542375588442,False
microbial_KO,K07140,0.5151515151515151,89,76,0.3852528722529679,0.07406859846244829,0.14299800516340716,61,51,0.44139222217910434,-0.0806814529090325,-0.401769991223938,150,127,0.9276052793579851,0.0060367454068241955,-0.18916340019201855,0.8467637291816491,False,,0.991212215375751,False
microbial_KO,K06145,0.6424242424242425,89,76,0.3815104823851926,0.07746895328208159,0.4114875873273469,61,51,0.46018972479575193,-0.07810993249758924,0.059544751339999286,150,127,0.8401060125186409,0.013700787401574877,0.12942017153625457,0.8467637291816491,False,,0.987764886565492,False
microbial_KO,K03168,1.0,89,76,0.38184738805983554,0.07924305144884691,-0.005391249707975137,61,51,0.4795995055725072,0.07810993249758913,0.04063976290943604,150,127,0.2535521577538299,0.07968503937007876,0.024829508914506075,0.8467637291816491,False,,0.7454261221347552,False
microbial_KO,K09933,0.5151515151515151,89,76,0.37957614322865174,0.07495564754583084,0.05426737580308646,61,51,0.48617228446802685,-0.07200257152041145,-0.5643137348983608,150,127,0.8669543345000168,0.011023622047244164,-0.09594646994530989,0.8467637291816491,False,,0.9890625099834991,False
microbial_KO,K06137,0.16363636363636364,89,76,0.38272778631886606,0.05100532229450039,0.0,61,51,0.5014172381681157,-0.041465766634522616,0.0,150,127,0.7912257787353031,0.011338582677165254,0.0,0.8467637291816491,False,,0.9804029232292584,False
microbial_KO,K21491,0.13333333333333333,89,76,0.380460569655765,-0.04701360141927857,0.0,61,51,0.5151613805868084,0.041465766634522616,0.0,150,127,0.7680140431120199,-0.01207349081364828,0.0,0.8467637291816491,False,,0.9732066759271409,False
microbial_KO,K12270,0.6909090909090909,89,76,0.38369665628212013,0.07776463630987585,0.5156723505786794,61,51,0.5465386902749063,0.06525233044037293,0.952434887839764,150,127,0.30151452105026066,0.07086614173228356,0.6586871581593013,0.8467637291816491,False,,0.7877163463887662,False
microbial_KO,K05526,0.49696969696969695,89,76,0.38260630874187795,0.07392075694855116,0.5898391620708903,61,51,0.596399644655746,-0.053680488588878195,0.0,150,127,0.7794155121132116,0.01816272965879273,0.0,0.8467637291816491,False,,0.9784299460317077,False
microbial_KO,K13019,0.8181818181818182,89,76,0.38041351366994836,0.07924305144884691,0.15812325885045544,61,51,0.6012814045221266,0.05753776920604303,0.19315300298253987,150,127,0.31903794949764286,0.06929133858267722,0.17323025410781404,0.8467637291816491,False,,0.7977500478440573,False
microbial_KO,K11178,0.3575757575757576,89,76,0.3845825424532202,0.06756357185097572,0.0,61,51,0.6076414258894919,0.04435872709739641,0.0,150,127,0.3175533388084263,0.057847769028871454,0.0,0.8467637291816491,False,,0.7963618121044486,False
microbial_KO,K16907,0.6060606060606061,89,76,0.3812892636551416,0.0768775872264933,0.6021686314378936,61,51,0.6218421650406019,0.05303760848601735,0.19581513754919838,150,127,0.3363239995013583,0.06509186351706031,0.5496476146434364,0.8467637291816491,False,,0.8064715692644723,False
microbial_KO,K12957,0.509090909090909,89,76,0.3793521822014948,0.07480780603193371,0.3014052622341617,61,51,0.6821307991783797,-0.043072966891674724,0.03727409675129378,150,127,0.7248629694073223,0.023202099737532844,0.01908125030389601,0.8467637291816491,False,,0.9668593280418228,False
microbial_KO,K17464,0.44242424242424244,89,76,0.3822675183574853,-0.07199881726788881,0.0,61,51,0.6937562764445941,-0.04018000642880104,0.0,150,127,0.3220899423562087,-0.06314960629921262,0.0,0.8467637291816491,False,,0.800937628755543,False
microbial_KO,K18831,1.0,89,76,0.38184738805983554,0.07924305144884691,0.19247181023687693,61,51,0.704119382851227,-0.04210864673738346,0.08214523985882143,150,127,0.6380665523624098,0.03286089238845147,0.15896871629225942,0.8467637291816491,False,,0.9423938782896837,False
microbial_KO,K03743,1.0,89,76,0.3854166750214081,-0.0786516853932584,-0.02521527001437462,61,51,0.71717475981047,0.04018000642880093,-0.009383782979655766,150,127,0.6629948935498754,-0.030446194225721812,-0.015435525152969708,0.8467637291816491,False,,0.9480750699293231,False
microbial_KO,K11075,0.5515151515151515,89,76,0.3830640063093881,0.07539917208752223,0.31870942494120896,61,51,0.7293249857216284,-0.03632272581163609,-0.03195943409300116,150,127,0.6569126386603927,0.029501312335957985,0.16524378751562352,0.8467637291816491,False,,0.9461031745481738,False
microbial_KO,K03382,0.5636363636363636,89,76,0.38398384274593333,0.07554701360141935,0.29096733767336036,61,51,0.739073846760547,0.03567984570877525,-0.04578679546128758,150,127,0.3708932630865638,0.06000000000000005,0.12534197237801378,0.8467637291816491,False,,0.8229444391575419,False
microbial_KO,K10108,0.5515151515151515,89,76,0.3821300420302327,0.07554701360141935,-0.06081922906550618,61,51,0.7509501848671227,-0.03375120540019283,-0.051605774310724786,150,127,0.6825879677328035,0.02729658792650924,-0.07172133875454076,0.8467637291816491,False,,0.952879880710614,False
microbial_KO,K02535,0.9939393939393939,89,76,0.38007037356937845,0.07953873447664095,0.12870120676829486,61,51,0.770189677200503,0.032465445194471254,0.3677907783254374,150,127,0.3822151473901685,0.060997375328083914,0.1901907526827563,0.8467637291816491,False,,0.8266589895283865,False
microbial_KO,K01028,0.9636363636363636,89,76,0.3845113348474023,0.07879952690715553,0.16467737783169112,61,51,0.8061344484366133,-0.02732240437158473,-0.061454103290347964,150,127,0.6316113349815373,0.03349081364829387,0.04498109422302559,0.8467637291816491,False,,0.9413814510385127,False
microbial_KO,K06165,0.7757575757575758,89,76,0.3827224668269458,0.0786516853932584,0.07658597544338097,61,51,0.8093709685629693,0.026679524268723886,-0.10632432987499366,150,127,0.4802930150404803,0.04897637795275589,0.046271859834712464,0.8467637291816491,False,,0.8722597828944697,False
microbial_KO,K10550,0.7090909090909091,89,76,0.38218623591262935,0.07820816085156701,0.14894863520788063,61,51,0.8757228183045972,0.01703632272581168,-0.00040310078418387494,150,127,0.4698822066010335,0.04955380577427815,0.035481068132470296,0.8467637291816491,False,,0.8673839943037391,False
microbial_KO,K08676,0.9939393939393939,89,76,0.3836294900555314,0.07894736842105265,0.23270546563031158,61,51,0.944105763773426,0.008036001285760097,-0.13073365211934818,150,127,0.48066750564374916,0.04923884514435706,0.04363560237353484,0.8467637291816491,False,,0.8722597828944697,False
microbial_KO,K02963,1.0,89,76,0.3854166750214081,-0.0786516853932584,-0.02802641813178637,61,51,0.9860157082712796,0.0022500803600129515,0.019144277638929074,150,127,0.5486003178071508,-0.04188976377952758,-0.01651996247016826,0.8467637291816491,False,,0.9064521620127178,False
microbial_KO,K12523,0.10909090909090909,89,76,0.38602269747312457,-0.04257835600236548,0.0,61,51,0.15086298488290484,0.08518161362905818,0.0,150,127,0.8006248935160842,0.009553805774278112,0.0,0.8477328866763492,False,,0.9823650591261791,False
microbial_KO,K03606,1.0,89,76,0.3872089383006718,-0.07835600236546425,-0.23984211892752758,61,51,0.07667910905471509,0.19511411121825772,0.24030756016124893,150,127,0.6783557276887748,0.028976377952755872,-0.047372197414355645,0.8484929639878876,False,,0.9526005273201981,False
microbial_KO,K03222,0.6060606060606061,89,76,0.38681840479147034,0.07599053814311052,0.1206087891088294,61,51,0.14678331902817876,0.15396978463516553,0.445549836396964,150,127,0.1243858707574499,0.10362204724409452,0.24217050006559432,0.8484929639878876,False,,0.6075868120534234,False
microbial_KO,K14348,0.5151515151515151,89,76,0.3871565865915162,0.07377291543465403,0.2341091444016824,61,51,0.3669200486179851,-0.09450337512053997,-0.8096744411255672,150,127,0.9320394511585364,0.005669291338582738,-0.27417806075282886,0.8484929639878876,False,,0.991212215375751,False
microbial_KO,K02301,0.5212121212121212,89,76,0.3873323318405498,0.07392075694855116,0.3560509553353409,61,51,0.4180112934446104,-0.08486017357762776,-0.7888413300543293,150,127,0.918222666082426,0.006824146981627255,0.050838286126897496,0.8484929639878876,False,,0.991212215375751,False
microbial_KO,K15792,0.3515151515151515,89,76,0.38735907148017357,0.0668243642814903,0.0,61,51,0.4636914172491715,0.06718097074895524,0.0,150,127,0.2472054937096414,0.06813648293963248,0.0,0.8484929639878876,False,,0.739739342225442,False
microbial_KO,K12684,0.4,89,76,0.38660191904943697,-0.06948551153163807,0.0,61,51,0.8165212175739043,0.021857923497267784,0.0,150,127,0.6175427087188452,-0.03034120734908141,0.0,0.8484929639878876,False,,0.9348019808080874,False
microbial_KO,K02755,1.0,89,76,0.3890062751145954,0.0780603193376701,0.10450575424360206,61,51,0.07964307537742862,-0.1931854709096753,-0.3582141759348436,150,127,0.7128405167169303,-0.0257217847769029,-0.1287958509036401,0.8488620855991702,False,,0.9623715103372185,False
microbial_KO,K07720,1.0,89,76,0.3890062751145954,-0.07806031933766999,-0.06477445765805355,61,51,0.2402549708558791,-0.12954034072645448,-0.11559720379498517,150,127,0.17429684707002424,-0.09480314960629921,-0.06435916842525972,0.8488620855991702,False,,0.6745618786259123,False
microbial_KO,K02014,1.0,89,76,0.3890062751145954,0.0780603193376701,0.06091661823891992,61,51,0.2745895684638914,0.12054001928640301,0.13072084887012253,150,127,0.18304732773965815,0.09291338582677167,0.05586786581758791,0.8488620855991702,False,,0.6846153525097287,False
microbial_KO,K18909,0.24242424242424243,89,76,0.38805606388466074,-0.05884092253104667,0.0,61,51,0.3082780861079417,-0.07200257152041145,0.0,150,127,0.1941181056127056,-0.0644619422572178,0.0,0.8488620855991702,False,,0.6956826998291644,False
microbial_KO,K07715,0.5515151515151515,89,76,0.38775477113985435,0.07465996451803658,-0.19716728594480928,61,51,0.32726632426642444,-0.10189649630343944,-0.9189496868507836,150,127,0.991144620747739,-0.0007874015748031704,-0.36527631194889354,0.8488620855991702,False,,0.998916780094908,False
microbial_KO,K11940,0.4909090909090909,89,76,0.389013630358227,0.07273802483737435,-0.2261068959413525,61,51,0.39333637791260134,-0.0871102539376406,-0.7387803387872187,150,127,0.9270302397492627,0.005984251968503829,-0.4215315671766961,0.8488620855991702,False,,0.991212215375751,False
microbial_KO,K09937,0.5515151515151515,89,76,0.3886971080368169,0.07451212300413945,0.045451629287085266,61,51,0.42539873035605436,-0.08325297332047576,-0.7649761661016288,150,127,0.9186474666405419,0.006824146981627255,-0.19387964865510474,0.8488620855991702,False,,0.991212215375751,False
