"sample_id","title","group","processing_plate","score","program","family"
"GSM1559937","cirrhosis [M724_plate4_B08]","Cirrhosis","plate4",-0.157630400240229,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559938","hepatocellular carcinoma [M725_plate24_1_A09]","HCC","plate24_1",-0.202901073466966,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559939","hepatocellular carcinoma [M727_plate24_1_B09]","HCC","plate24_1",0.623835392113895,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559940","hepatocellular carcinoma [M729_plate4_B09]","HCC","plate4",0.89023485279729,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559941","cirrhosis [M730_plate4_B10]","Cirrhosis","plate4",0.0844844838206911,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559942","hepatocellular carcinoma [M733_plate4_B11]","HCC","plate4",-0.0426936030793585,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559943","cirrhosis [M734_plate4_B12]","Cirrhosis","plate4",-0.144757487899077,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559944","hepatocellular carcinoma [M735_plate24_1_C09]","HCC","plate24_1",-0.277731214565248,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559945","hepatocellular carcinoma [M739_plate4_C01]","HCC","plate4",-0.397391701921695,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559946","cirrhosis [M740_plate4_C02]","Cirrhosis","plate4",0.191106767606412,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559947","hepatocellular carcinoma [M741_plate24_1_D09]","HCC","plate24_1",0.294209718123238,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559948","hepatocellular carcinoma [M743_plate4_C03]","HCC","plate4",0.642886986789581,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559949","cirrhosis [M744_plate4_C04]","Cirrhosis","plate4",0.0728497431533735,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559950","hepatocellular carcinoma [M745_plate4_C05]","HCC","plate4",0.0158928299235304,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559951","cirrhosis [M746_plate4_C06]","Cirrhosis","plate4",0.240359904750796,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559952","hepatocellular carcinoma [M747_plate4_C07]","HCC","plate4",0.124663836449629,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559953","cirrhosis [M748_plate4_C08]","Cirrhosis","plate4",0.124119424486239,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559954","hepatocellular carcinoma [M749_plate24_1_E09]","HCC","plate24_1",-0.338145773266658,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559955","hepatocellular carcinoma [M751_plate4_C09]","HCC","plate4",-0.450174791675338,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559956","cirrhosis [M752_plate4_C10]","Cirrhosis","plate4",-0.208723610774384,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559957","hepatocellular carcinoma [M755_plate24_1_F09]","HCC","plate24_1",-0.0625644219093081,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559958","hepatocellular carcinoma [M757_plate24_1_G09]","HCC","plate24_1",0.798649921524986,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559959","hepatocellular carcinoma [M759_plate4_C11]","HCC","plate4",0.616850016469608,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559960","cirrhosis [M760_plate4_C12]","Cirrhosis","plate4",-0.0364511662909916,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559961","hepatocellular carcinoma [M761_placa96-3_H06]","HCC","plate96_3",-0.165130992641187,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559962","hepatocellular carcinoma [M763_plate4_D01]","HCC","plate4",-0.59706105376638,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559963","cirrhosis [M764_plate4_D02]","Cirrhosis","plate4",-0.158068655455021,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559964","hepatocellular carcinoma [M765_plate4_D03]","HCC","plate4",-0.138941265962323,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559965","cirrhosis [M766_plate4_D04]","Cirrhosis","plate4",-0.11962879856333,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559966","hepatocellular carcinoma [M769_plate4_D05]","HCC","plate4",-0.151652097324597,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559967","cirrhosis [M770_plate4_D06]","Cirrhosis","plate4",0.175203504758362,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559968","hepatocellular carcinoma [M771_plate4_D07_2]","HCC","plate4",-0.112383243308147,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559969","cirrhosis [M772_plate4_D08]","Cirrhosis","plate4",0.152609815560008,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559970","hepatocellular carcinoma [M773_plate4_D09]","HCC","plate4",-0.196510534338109,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559971","cirrhosis [M774_plate4_D10]","Cirrhosis","plate4",0.02899323491571,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559972","hepatocellular carcinoma [M777_placa96-3_H07]","HCC","plate96_3",-0.247535747313338,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559973","hepatocellular carcinoma [M779_plate4_D11]","HCC","plate4",-0.00844916640241277,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559974","cirrhosis [M780_plate4_D12]","Cirrhosis","plate4",-0.114875233515975,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559975","hepatocellular carcinoma [M781_plate4_E01_2]","HCC","plate4",0.214360987842089,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559976","cirrhosis [M782_plate4_E02]","Cirrhosis","plate4",0.0808535259571916,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559977","hepatocellular carcinoma [M783_plate4_E03]","HCC","plate4",-0.132687268298835,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559978","cirrhosis [M784_plate4_E04]","Cirrhosis","plate4",-0.0602418401316577,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559979","hepatocellular carcinoma [M785_placa96_2_H07]","HCC","plate96_2",-0.167150757878236,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559980","hepatocellular carcinoma [M787_plate4_E05]","HCC","plate4",0.666329111851666,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559981","cirrhosis [M788_plate4_E06]","Cirrhosis","plate4",0.411797131400082,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559982","hepatocellular carcinoma [M789_plate4_E07]","HCC","plate4",0.0528948670330184,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559983","cirrhosis [M790_plate4_E08]","Cirrhosis","plate4",-0.0680960528646801,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559984","hepatocellular carcinoma [M791_plate4_E09]","HCC","plate4",0.162886238305772,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559985","cirrhosis [M792_plate4_E10]","Cirrhosis","plate4",0.103678932694036,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559986","hepatocellular carcinoma [M793_plate4_E11]","HCC","plate4",-0.229154272335313,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559987","cirrhosis [M794_plate4_E12]","Cirrhosis","plate4",-0.00746744903508272,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559988","hepatocellular carcinoma [M795_plate4_F01]","HCC","plate4",-0.192355752883327,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559989","cirrhosis [M796_plate4_F02]","Cirrhosis","plate4",-0.0443858429343838,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559990","hepatocellular carcinoma [M797_plate4_F03]","HCC","plate4",-0.198498959497674,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559991","cirrhosis [M798_plate4_F04]","Cirrhosis","plate4",-0.0114422454437337,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559992","hepatocellular carcinoma [M799_plate4_F05]","HCC","plate4",0.0306011597923512,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559993","cirrhosis [M800_plate4_F06]","Cirrhosis","plate4",-0.24295395805553,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559994","hepatocellular carcinoma [M801_plate4_F07]","HCC","plate4",0.0927893730662616,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559995","cirrhosis [M802_plate4_F08]","Cirrhosis","plate4",0.0762452621891214,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559996","hepatocellular carcinoma [M803_plate4_F09]","HCC","plate4",-0.499266930841898,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559997","cirrhosis [M804_plate4_F10]","Cirrhosis","plate4",0.224345714287974,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559998","hepatocellular carcinoma [M805_plate1_H07]","HCC","plate1",0.784273654930385,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559999","hepatocellular carcinoma [M807_plate4_F11]","HCC","plate4",0.341136446431633,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1560000","cirrhosis [M808_plate4_F12]","Cirrhosis","plate4",0.845053445179528,"choline_phospholipid_metabolism","prespecified_axis_sensitivity"
"GSM1559605","cirrhosis [B108_placa96-3_F01]","Cirrhosis","plate96_3",1.22795554208739,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559606","hepatocellular carcinoma [B109_placa96-3_F02]","HCC","plate96_3",-0.43449125432258,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559607","cirrhosis [B110_placa96-3_F03]","Cirrhosis","plate96_3",0.839788696100756,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559608","hepatocellular carcinoma [B111_placa96-3_F04]","HCC","plate96_3",-0.0594549804329032,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559609","hepatocellular carcinoma [B131_plate4_H06]","HCC","plate4",0.620233308613555,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559610","cirrhosis [B134_placa96-3_F05]","Cirrhosis","plate96_3",1.54022768946701,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559611","hepatocellular carcinoma [B135_placa96-3_F06]","HCC","plate96_3",1.89015826151828,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559612","cirrhosis [B146_placa96-3_F07]","Cirrhosis","plate96_3",-0.740508097482626,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559613","hepatocellular carcinoma [B147_placa96-3_F08]","HCC","plate96_3",-0.768883112479419,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559614","cirrhosis [B150_placa96-3_F09]","Cirrhosis","plate96_3",-0.452896806935931,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559615","hepatocellular carcinoma [B151_placa96-3_F10]","HCC","plate96_3",-0.686449292225048,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559616","cirrhosis [B152_placa96-3_F11]","Cirrhosis","plate96_3",-0.200289245587223,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559617","hepatocellular carcinoma [B153_placa96-3_F12]","HCC","plate96_3",-0.57719986177731,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559618","cirrhosis [B156_placa96-3_G01]","Cirrhosis","plate96_3",-0.865073898230427,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559619","hepatocellular carcinoma [B157_placa96-3_G02]","HCC","plate96_3",-0.756307757341334,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559620","cirrhosis [B158_placa96-3_G03]","Cirrhosis","plate96_3",0.343417168825859,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559621","hepatocellular carcinoma [B159_placa96-3_G04]","HCC","plate96_3",0.704512904057061,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559622","cirrhosis [B160_placa96-3_G05]","Cirrhosis","plate96_3",-0.976527950024402,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559623","hepatocellular carcinoma [B161_placa96-3_G06]","HCC","plate96_3",-0.145118316994061,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559624","cirrhosis [B166_placa96-3_G07]","Cirrhosis","plate96_3",-0.161397038381614,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559625","hepatocellular carcinoma [B167_placa96-3_G08]","HCC","plate96_3",-0.851198280142317,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559626","cirrhosis [B168_placa96-3_G09]","Cirrhosis","plate96_3",0.605179501107917,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559627","hepatocellular carcinoma [B169_placa96-3_G10]","HCC","plate96_3",-0.206601189348967,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559628","cirrhosis [B174_placa96-3_G11]","Cirrhosis","plate96_3",0.0611408981927665,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559629","hepatocellular carcinoma [B175_placa96-3_G12]","HCC","plate96_3",0.339207010238797,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559630","cirrhosis [B178_plate4_G01]","Cirrhosis","plate4",-0.634204347590954,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559631","hepatocellular carcinoma [B179_plate4_G02]","HCC","plate4",-0.363860599251612,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559632","cirrhosis [B180_plate4_G03]","Cirrhosis","plate4",-0.539178721575748,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559633","hepatocellular carcinoma [B181_plate4_G04]","HCC","plate4",-0.775834132089202,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559634","hepatocellular carcinoma [B209_plate4_H07]","HCC","plate4",-0.647123829103541,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559635","cirrhosis [B214_plate4_G05]","Cirrhosis","plate4",-0.495835589187351,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559636","hepatocellular carcinoma [B215_plate4_G06]","HCC","plate4",-0.59971258498159,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559637","cirrhosis [B230_plate4_G07]","Cirrhosis","plate4",1.37353593765894,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559638","hepatocellular carcinoma [B231_plate4_G08]","HCC","plate4",0.490730445091111,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559639","cirrhosis [B232_plate4_G09]","Cirrhosis","plate4",-0.546992692820968,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559640","hepatocellular carcinoma [B233_plate4_G10]","HCC","plate4",-0.0399572486952531,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559641","cirrhosis [B236_plate4_G11]","Cirrhosis","plate4",-0.725340287281903,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559642","hepatocellular carcinoma [B237_plate4_G12]","HCC","plate4",0.132854310479933,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559643","cirrhosis [B238_plate24_1_C05]","Cirrhosis","plate24_1",0.993006740678956,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559644","hepatocellular carcinoma [B239_plate24_1_D05]","HCC","plate24_1",2.14465589688961,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559645","cirrhosis [B242_plate24_1_E05]","Cirrhosis","plate24_1",1.21688567012498,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559646","hepatocellular carcinoma [B243_plate24_1_F05]","HCC","plate24_1",-0.255154444571126,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559647","cirrhosis [B246_plate24_1_G05]","Cirrhosis","plate24_1",-0.750748145218592,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559648","hepatocellular carcinoma [B247_plate24_1_H05]","HCC","plate24_1",-0.833494480531799,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559649","cirrhosis [B264_plate24_1_A07]","Cirrhosis","plate24_1",-0.63370689257105,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559650","hepatocellular carcinoma [B265_plate24_1_B07]","HCC","plate24_1",-0.18065227293509,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559651","cirrhosis [B294_plate24_1_C07]","Cirrhosis","plate24_1",1.6000758531012,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559652","hepatocellular carcinoma [B295_plate24_1_D07]","HCC","plate24_1",1.5646917976179,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559653","cirrhosis [B298_plate24_1_E07]","Cirrhosis","plate24_1",1.81498638385244,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559654","hepatocellular carcinoma [B299_plate24_1_F07]","HCC","plate24_1",0.845169039989422,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559655","cirrhosis [B300_plate24_1_G07]","Cirrhosis","plate24_1",0.978025407138922,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559656","hepatocellular carcinoma [B301_plate24_1_H07]","HCC","plate24_1",0.056027447966726,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559657","cirrhosis [B306_plate24 2_G05]","Cirrhosis","plate24_2",1.57850734508944,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559658","hepatocellular carcinoma [B307_plate24 2_H05]","HCC","plate24_2",0.51546388675594,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559659","cirrhosis [B316_plate24 2_A07]","Cirrhosis","plate24_2",-0.778523997367081,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559660","hepatocellular carcinoma [B317_plate24 2_B07]","HCC","plate24_2",-0.21093853769415,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559661","cirrhosis [B318_plate24 2_C07]","Cirrhosis","plate24_2",-0.604292662051649,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559662","hepatocellular carcinoma [B319_plate24 2_D07]","HCC","plate24_2",-0.713554440583428,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559663","cirrhosis [B324_plate24 2_E07]","Cirrhosis","plate24_2",1.12848561643188,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559664","hepatocellular carcinoma [B325_plate24 2_F07]","HCC","plate24_2",0.23832261199248,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559665","hepatocellular carcinoma [M207_plate1_A01]","HCC","plate1",-0.561565206691597,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559666","cirrhosis [M208_plate1_A02]","Cirrhosis","plate1",-0.593407488554053,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559667","hepatocellular carcinoma [M209_plate1_A03]","HCC","plate1",0.971685822696857,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559668","cirrhosis [M210_plate1_A04]","Cirrhosis","plate1",1.57532503034438,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559669","hepatocellular carcinoma [M213_plate1_A05]","HCC","plate1",-0.95166772378249,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559670","cirrhosis [M214_plate1_A06]","Cirrhosis","plate1",-0.276320257644848,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559671","hepatocellular carcinoma [M223_plate1_A07]","HCC","plate1",-1.07059056092691,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559672","cirrhosis [M224_plate1_A08]","Cirrhosis","plate1",-0.360797945152136,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559673","hepatocellular carcinoma [M229_plate1_A09]","HCC","plate1",-0.246311681157984,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559674","cirrhosis [M230_plate1_A10]","Cirrhosis","plate1",1.25574736529157,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559675","hepatocellular carcinoma [M233_plate1_A11]","HCC","plate1",-0.464296402400332,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559676","cirrhosis [M234_plate1_A12]","Cirrhosis","plate1",-0.854819129736311,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559677","hepatocellular carcinoma [M235_plate1_B01]","HCC","plate1",0.859397336414279,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559678","cirrhosis [M236_plate1_B02]","Cirrhosis","plate1",1.3293367909416,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559679","hepatocellular carcinoma [M237_plate1_B03]","HCC","plate1",0.136226261634896,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559680","cirrhosis [M238_plate1_B04]","Cirrhosis","plate1",0.646867855084488,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559681","hepatocellular carcinoma [M243_plate1_B05]","HCC","plate1",-0.074803063099148,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559682","cirrhosis [M244_plate1_B06]","Cirrhosis","plate1",1.00250624053555,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559683","hepatocellular carcinoma [M247_plate1_B07]","HCC","plate1",-0.179138301173853,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559684","cirrhosis [M248_plate1_B08]","Cirrhosis","plate1",2.4402882078382,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559685","hepatocellular carcinoma [M253_plate1_B09]","HCC","plate1",1.09165082033388,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559686","cirrhosis [M254_plate1_B10]","Cirrhosis","plate1",1.31579527110542,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559687","hepatocellular carcinoma [M255_plate1_B11]","HCC","plate1",-0.102865646539341,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559688","cirrhosis [M256_plate1_B12]","Cirrhosis","plate1",0.445207959096546,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559689","hepatocellular carcinoma [M257_plate24 2_G07]","HCC","plate24_2",-0.939721076546603,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559690","hepatocellular carcinoma [M261_plate1_C01]","HCC","plate1",-0.601423109403008,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559691","cirrhosis [M262_plate1_C02]","Cirrhosis","plate1",-0.876253146672399,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559692","hepatocellular carcinoma [M265_plate1_G02]","HCC","plate1",-1.00308301951492,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559693","hepatocellular carcinoma [M267_plate1_C03]","HCC","plate1",-0.422796499321894,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559694","cirrhosis [M268_plate1_C04]","Cirrhosis","plate1",-0.584746615062388,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559695","hepatocellular carcinoma [M269_plate1_G03]","HCC","plate1",-0.511169881070794,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559696","hepatocellular carcinoma [M271_plate1_G04]","HCC","plate1",-0.490025040139606,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559697","hepatocellular carcinoma [M275_plate1_C05]","HCC","plate1",-0.441167184931757,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559698","cirrhosis [M276_plate1_C06]","Cirrhosis","plate1",-0.135847522684721,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559699","hepatocellular carcinoma [M279_plate1_C07]","HCC","plate1",-1.0570372640267,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559700","cirrhosis [M280_plate1_C08]","Cirrhosis","plate1",-1.29106949470815,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559701","hepatocellular carcinoma [M305_plate1_C09]","HCC","plate1",-0.646644324246514,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559702","cirrhosis [M306_plate1_C10]","Cirrhosis","plate1",-0.212057560662727,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559703","hepatocellular carcinoma [M311_plate1_C11]","HCC","plate1",-0.801538310858055,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559704","cirrhosis [M312_plate1_C12]","Cirrhosis","plate1",-0.574822111627165,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559705","hepatocellular carcinoma [M319_plate1_D01]","HCC","plate1",-0.996095647312484,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559706","cirrhosis [M320_plate1_D02]","Cirrhosis","plate1",1.18206019397525,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559707","hepatocellular carcinoma [M321_plate1_G05]","HCC","plate1",-0.0598916591191148,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559708","hepatocellular carcinoma [M325_plate1_D03_2]","HCC","plate1",-0.434217769513855,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559709","cirrhosis [M326_plate1_D04]","Cirrhosis","plate1",-0.391565974997869,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559710","hepatocellular carcinoma [M327_plate1_D05]","HCC","plate1",-0.746131018387052,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559711","cirrhosis [M328_plate1_D06]","Cirrhosis","plate1",-0.234162312042754,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559712","hepatocellular carcinoma [M329_plate1_G06]","HCC","plate1",-0.845605325760489,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559713","hepatocellular carcinoma [M335_plate1_G07]","HCC","plate1",0.0282599591912785,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559714","hepatocellular carcinoma [M337_plate1_G08]","HCC","plate1",-0.122314592137237,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559715","hepatocellular carcinoma [M339_plate1_D07]","HCC","plate1",-0.538769555616037,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559716","cirrhosis [M340_plate1_D08]","Cirrhosis","plate1",-0.329215614601421,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559717","hepatocellular carcinoma [M345_plate1_D09]","HCC","plate1",1.24347920997852,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559718","cirrhosis [M346_plate1_D10]","Cirrhosis","plate1",1.09094927545022,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559719","hepatocellular carcinoma [M353_plate1_G09]","HCC","plate1",1.85996540212224,"type_i_interferon_fixed","prespecified_axis_sensitivity"
"GSM1559720","hepatocellular carcinoma [M357_plate1_D11]","HCC","plate1",-0.527266494889078,"type_i_interferon_fixed","prespecified_axis_sensitivity"
