gene,mean_logCPM_control,mean_logCPM_GCA,log2FC_GCA_vs_control,welch_t,p_welch,q_bh
VOPP1,5.568854910249686,5.6099962800318295,0.04114136978214322,0.4812182785529849,0.6616386825334621,0.760675263836459
SLC16A3,9.212498241394565,9.260541330024454,0.04804308862988904,0.48189214093969485,0.6616762784916429,0.760675263836459
EHBP1L1,7.316399341659644,7.266879568436425,-0.04951977322321888,-0.5047782874813064,0.661819341985538,0.7607706215666258
JUNB,7.9745654487692725,8.069646017217407,0.09508056844813417,0.48238954099908976,0.6622554357841983,0.7611332536670141
ZC3HAV1,5.132538910159437,5.001240703200289,-0.13129820695914773,-0.49390628205830805,0.6623305415127301,0.7611332536670141
IKBKG,2.906444527156769,2.958169490717816,0.051724963561047055,0.47158983378893443,0.6623745343017992,0.7611332536670141
MED31,4.177652413544714,4.2953919714374775,0.11773955789276336,0.5048148677378187,0.6623753870118393,0.7611332536670141
NR5A2,0.5526122592956477,0.37700480102198225,-0.17560745827366547,-0.49595897860773547,0.6625497072308948,0.7612644402584868
BTC,1.6817766862162171,1.926706702863112,0.24493001664689484,0.5022386110754281,0.6626635841410085,0.7612844882832196
ZNF155,0.06854065870868152,-0.051362194496035594,-0.11990285320471711,-0.4803910870453525,0.6626874692159579,0.7612844882832196
RBM43,1.9765835277633172,1.7538006983140482,-0.22278282944926908,-0.4711406721588507,0.6631290537020696,0.7617226263592349
NRXN2,1.156451197074494,1.267154340801967,0.11070314372747303,0.4822493932246849,0.663496957720355,0.7620338918854616
PARD6G,5.532268026361101,5.585171023975981,0.05290299761488004,0.4914010232709688,0.6635223149550453,0.7620338918854616
CCNYL1,3.722156355517028,3.64778964860407,-0.07436670691295788,-0.5008159180277452,0.6635806786707061,0.7620338918854616
SLK,4.778376376315237,4.5490860015183054,-0.22929037479693193,-0.49045128840704766,0.6641133194115779,0.7625209921318349
ZFP41,4.466019834386653,4.547445202085888,0.08142536769923492,0.48474495713879184,0.6641253556125708,0.7625209921318349
ZNF182,1.4727822528845795,1.2947450221452297,-0.17803723073934985,-0.5006986533001249,0.6646990842665792,0.7631104881968211
UNC119B,5.905576980358599,5.9684995719278975,0.0629225915692988,0.48865991042153323,0.6649239374009128,0.7632920897264558
PDHB,5.353660238662762,5.388099119093449,0.03443888043068721,0.4906180614261938,0.6649778972132891,0.7632920897264558
PARM1,4.821271945337091,4.707074094688771,-0.11419785064831967,-0.48866154263446754,0.6655425551899588,0.763870944669774
ACAD10,4.510790599904709,4.6250535552475185,0.11426295534280939,0.49623620662684303,0.6658945015942577,0.7642055788224658
NUP210,8.34241721763798,8.225203732999436,-0.11721348463854397,-0.465237176065362,0.6660498234816791,0.7642668005812606
RANBP3,6.649334151358655,6.698791055484093,0.049456904125437795,0.46761012110111416,0.666068632446521,0.7642668005812606
IGIP,0.7231884065522469,0.519091139265957,-0.20409726728628996,-0.4795040118379625,0.6663774932416848,0.7645310873133113
PSMA4,6.95652429666364,6.848582593131041,-0.10794170353259958,-0.48127710889695474,0.6664529422837161,0.7645310873133113
RPUSD4,5.701442762406235,5.672480109851381,-0.02896265255485453,-0.47020909592578847,0.666480201915484,0.7645310873133113
DNAJC12,1.8237919365947193,1.9256283806582524,0.1018364440635331,0.4682436870362089,0.6666887576698313,0.7647010086387851
NAA80,3.893781449341358,3.803523934798553,-0.09025751454280506,-0.4914052447018804,0.6667492580293052,0.7647010930180222
BTBD7,3.9820978136636564,3.910403942796058,-0.07169387086759826,-0.4909442714570051,0.6670923725148841,0.7650252808496474
SERPINB8,2.0686933176551823,1.919845489484213,-0.1488478281709693,-0.47086958516063715,0.6675142967368473,0.7654397811892717
SHOC2,4.201694628353125,4.022098043550556,-0.17959658480256913,-0.47501336335936056,0.6682365050012335,0.7661985114424763
RELB,4.597702288098735,4.6674430899433865,0.06974080184465148,0.47823802405321963,0.6684039252901806,0.7663210431733316
EXOC2,4.366692876653617,4.2920737674435205,-0.07461910921009629,-0.4653342705803078,0.6686277250255227,0.7665081855419866
KCNJ5,0.24218087896231913,0.4487081088458503,0.20652722988353114,0.4929419464813246,0.6687273344075785,0.7665529363159336
ATP6V1D,4.28038311408029,4.362695654562551,0.08231254048226155,0.4623231879166719,0.6688699280254491,0.7666469467586322
IRS1,6.496451016386104,6.378193865332771,-0.11825715105333234,-0.460503376963355,0.6693642829646835,0.7671440862994086
DNM3,1.0324532381802543,0.8956538060344045,-0.13679943214584978,-0.46244350562745246,0.6695136697510742,0.7672458109843198
RPL36AL,6.210691083378921,6.29916863426844,0.08847755088951903,0.46425741329162995,0.6702551614928514,0.7680259931810969
RPA3,5.7237793822067395,5.642539271786876,-0.08124011041986368,-0.4639732041241132,0.6703745104305255,0.7680892420821784
MFSD14A,3.9083459096908153,3.8333273258546883,-0.07501858383612703,-0.46516916286666454,0.6704317477708213,0.7680892420821784
TLN1,8.284056707984965,8.189493970753944,-0.09456273723102093,-0.4900285923039725,0.6711007527901753,0.7687860981768506
NDUFC1,6.500775341581808,6.446835722609088,-0.05393961897271993,-0.47762735351841074,0.671330979803564,0.76893512847099
ICOSLG,1.040958625743918,0.9222303636679933,-0.1187282620759248,-0.47437081169404705,0.6713523693777929,0.76893512847099
HDAC9,1.0987566353231433,1.2556951113638766,0.1569384760407333,0.47613758446671756,0.6714502868798793,0.7689708129920961
KIFAP3,3.177640501045836,3.055549812738228,-0.12209068830760827,-0.45763688903802746,0.6715107107759704,0.7689708129920961
ZNF629,5.961813183329046,5.88227333210629,-0.07953985122275675,-0.46734502648488324,0.6715658178734608,0.7689708129920961
MED12,5.423373477638232,5.314485975608385,-0.1088875020298472,-0.4682423762393561,0.6716832041192833,0.7690356417379473
TIMM13,6.786188793602588,6.663856431848214,-0.12233236175437412,-0.489458357205864,0.671748318552224,0.7690406161822323
DBNL,6.599680833978447,6.670501677221924,0.07082084324347626,0.4609328644476378,0.6720249472221145,0.7692877166074951
BCR,6.563282114405169,6.613631764815861,0.05034965041069217,0.45633055212028656,0.6720877657389404,0.7692900393837093
TRMT61A,5.971196698358121,5.8538027310122125,-0.11739396734590812,-0.489168828420348,0.6722508150977974,0.7694070783270892
IRAK1BP1,2.390991309669202,2.3378068392846623,-0.05318447038453966,-0.45862389909070717,0.6724117862980562,0.7695217178153283
MICALL1,6.108676217130719,6.167552759885385,0.058876542754666694,0.47309812943711005,0.6725487807638759,0.769608899590094
ARMT1,4.789447698590205,4.707980841159679,-0.0814668574305264,-0.46397585484386994,0.6726817600073376,0.7696573310931091
ERRFI1,8.702075783006487,8.504529728027867,-0.19754605497861988,-0.48702358087404873,0.6727127411474421,0.7696573310931091
CSF1,3.1359304822494587,3.2315283486064987,0.09559786635704004,0.4618689670809465,0.672825611350564,0.769682243614314
FUS,8.193409402407617,8.313584285202554,0.12017488279493627,0.47988754668165595,0.6728561565472269,0.769682243614314
SP9,1.5004905378381503,1.3928798083583196,-0.10761072947983075,-0.4729453138541432,0.6729720535907903,0.7697452402559157
DRC7,0.0907005548833814,-0.06345725176721463,-0.15415780665059603,-0.46961669163177483,0.6730732339223147,0.7697913940611741
RNF121,4.464348856845504,4.4314617380464085,-0.03288711879909556,-0.4583627539002629,0.673342652579876,0.7699764123602543
SLC6A9,4.807764143351938,4.683874349599699,-0.12388979375223919,-0.47134585697045195,0.6733566934485131,0.7699764123602543
TMIE,0.694039401028632,0.7884469432989077,0.0944075422702757,0.4572009819569257,0.673448686994251,0.770002318591433
PTPRA,6.028335000043864,5.958373372869463,-0.06996162717440058,-0.4685100850164281,0.6735010402598633,0.770002318591433
DIP2A,4.584288527076267,4.524450568454257,-0.059837958622010134,-0.47851460008890495,0.6735899096383269,0.7700343546949437
NBPF3,3.8086051918270525,3.7022631463861626,-0.10634204544088988,-0.483451336234644,0.6737407083010927,0.7700368673834288
FZD1,3.861864276891133,3.9580855796260113,0.09622130273487839,0.4560241640681426,0.673794838302106,0.7700368673834288
RFXAP,1.7104934158390248,1.6084019307767055,-0.10209148506231935,-0.4532542757006519,0.6738662699842928,0.7700368673834288
FAM13B,2.4307878957127014,2.5166935770834216,0.08590568137072019,0.4551829528680924,0.6738867015568091,0.7700368673834288
RASA4,1.503709007008281,1.6778560507773415,0.17414704376906043,0.467910475512095,0.6738963497646364,0.7700368673834288
SP100,4.242223777918833,4.16051732282067,-0.08170645509816321,-0.4837877567447003,0.6742541140809589,0.7703761117456244
ARFGEF3,2.645118568691934,2.551531991130188,-0.09358657756174615,-0.46417302020873646,0.6746687056761391,0.770723120665259
ANKRD12,2.3856024342213256,2.1154704990377713,-0.2701319351835543,-0.48251119829897327,0.6746898653186371,0.770723120665259
PDGFRB,0.06457227884391582,-0.08611904620523265,-0.15069132504914848,-0.4569566308554473,0.6747788299620185,0.770723120665259
PSMD4,7.717726261000446,7.782809671389907,0.06508341038946064,0.4581458378310685,0.674801436346983,0.770723120665259
RNF19A,2.9970109772271365,3.180631277790195,0.18362030056305834,0.4627293262252637,0.6751402989816719,0.7709780529313762
HTRA2,5.831207590114097,5.858582077895139,0.027374487781042234,0.4628894505087827,0.6751464861782308,0.7709780529313762
PDE2A,3.5859419279365503,3.67754236630455,0.0916004383679998,0.47973276742852455,0.6753334872361354,0.7711220139829733
DENND4A,2.0942117966759644,1.849763327761962,-0.2444484689140023,-0.45559435150847577,0.6756585602568186,0.771411322663043
BBS9,1.6296662348313184,1.7576188224337337,0.12795258760241524,0.45054190996156807,0.6757087721627681,0.771411322663043
POLRMT,8.170896529651055,8.092576478199932,-0.0783200514511222,-0.4618696919091519,0.6758895300843459,0.7715470530616501
CTBS,4.350812668855408,4.471027166284807,0.12021449742939883,0.4761500372444938,0.6759495991540508,0.7715470530616501
OGG1,4.320442620544874,4.268063217794421,-0.05237940275045272,-0.476296323446805,0.6761043002687936,0.7716540331801574
IRAG1,2.9532548726443903,3.050565327136816,0.0973104544924257,0.4496251489218647,0.6763167540772383,0.7718269025924296
RPL27,10.043500636468302,9.993234686712647,-0.050265949755655015,-0.45198181741834825,0.6766907533339398,0.7721840832678998
SNX33,4.213305848714259,4.34231281581516,0.1290069671009011,0.46765902093649503,0.6770797732636882,0.7725583383510931
YDJC,7.3837982345745985,7.324996855868999,-0.058801378705599205,-0.4804898263579627,0.6775413045926144,0.773015255104538
PHF19,6.31635522805767,6.222395380672949,-0.0939598473847214,-0.4668991825649495,0.6777014585835968,0.773128275342596
ATMIN,5.699112838116771,5.622013116347584,-0.07709972176918711,-0.4759102106252627,0.678023247201559,0.7733739862878973
FBXW9,4.987111058673853,5.085954858368919,0.09884379969506618,0.48050164527466244,0.6780399324445294,0.7733739862878973
STK35,6.48714123350252,6.44574942664698,-0.04139180685553967,-0.4551073304068696,0.6781458653232321,0.7733739862878973
PRRT4,3.0393145065334983,2.9391153260059166,-0.1001991805275817,-0.47178276755035636,0.6781612900700748,0.7733739862878973
SAPCD1,1.365912594201884,1.2214051755143382,-0.14450741868754569,-0.4487666664463107,0.6783484793024535,0.7735177514482383
JMJD1C,4.135091121654431,3.955585318144969,-0.17950580350946144,-0.47270621393364326,0.6784323710572839,0.7735437116614046
C2orf68,4.0402721598795175,3.965017069001488,-0.0752550908780294,-0.4467766503697624,0.6785917947969764,0.7736557804644808
ZNF490,1.6543698860724565,1.7679942937708555,0.11362440769839899,0.4545476017538899,0.6789991589159895,0.7740504779823301
ANKRD52,7.055059105285679,7.1020873939589215,0.04702828867324271,0.4497416723406508,0.6796292598699778,0.7746989987078516
SEC14L1,6.501325775481978,6.435408453750624,-0.06591732173135334,-0.4712202079686615,0.6797347226204404,0.7747494294120214
CSAD,2.2374654764038255,2.120054035324458,-0.1174114410793674,-0.45961607977573454,0.680288274712605,0.7752859973236009
SUPT6H,6.854465622205556,6.787081033622111,-0.06738458858344476,-0.4747756794110968,0.6804033077535618,0.7752859973236009
TMEM50B,4.176092177758352,4.251721872422121,0.07562969466376934,0.44465996252153844,0.6804300335500464,0.7752859973236009
HTT,5.050105482341357,4.947152626125874,-0.10295285621548356,-0.4768220606116961,0.6804505390970553,0.7752859973236009
H2AC11,0.13658077301682195,0.2911635244256196,0.15458275140879765,0.46008643507375624,0.6807651461732941,0.7754293681481698
AP2M1,8.867323590529445,8.8058191877296,-0.06150440279984437,-0.4676789814309768,0.6807752344296483,0.7754293681481698
ODF2L,2.6407493163545688,2.5420452969891305,-0.09870401936543827,-0.4535608417654646,0.6807824858089555,0.7754293681481698
STX12,4.312867500456374,4.234873472137985,-0.07799402831838886,-0.44661773229542845,0.6808718326630081,0.7754293681481698
PABPC3,0.581918483212,0.48395297666523945,-0.09796550654676056,-0.46024218822618085,0.6808827450701274,0.7754293681481698
ANXA10,1.84899925688462,1.9685270129961105,0.11952775611149047,0.45776554009600223,0.6811143204446584,0.7756232993095611
GEMIN7,4.997488026733915,5.0769577223843445,0.07946969565042927,0.4738004031671466,0.6813411782184087,0.7758118238576535
CCDC121,0.49862911620747524,0.4307189622247763,-0.06791015398269895,-0.44162446835714575,0.6816153477145226,0.7760541813159949
BRD4,5.80293598459395,5.7342864419733495,-0.06864954262060063,-0.4529342631161723,0.6817986127077897,0.7761930050213278
TRIM8,6.881158888293268,6.977141999223626,0.09598311093035772,0.46743842905574345,0.6818948601791937,0.7761937621157451
MFSD8,2.3098650726486682,2.4365668604562103,0.12670178780754204,0.4411213867922518,0.6819219476256699,0.7761937621157451
FAH,4.36591510150494,4.457518437198406,0.09160333569346601,0.45388488411352346,0.6821247044912597,0.7763547203288867
MNS1,0.28079172419270154,0.18121020482174077,-0.09958151937096077,-0.470806003306467,0.6824939426479362,0.7767051118893554
LEPR,2.691584232724431,2.5201448027937903,-0.17143942993064076,-0.4500035623054864,0.6825868696663842,0.7767410157025529
NPHP1,1.935049375022427,1.9894276067707526,0.05437823174832568,0.4400534347119694,0.6826540408439223,0.7767440740327207
MYH10,5.193557169188325,5.121282499771412,-0.07227466941691318,-0.4488003213797265,0.6827136604446427,0.7767440740327207
PLEKHA5,2.9599991101186993,2.810126033724202,-0.14987307639449732,-0.46471553964763274,0.6827921320328243,0.7767440740327207
SRA1,6.017459462294066,5.9694010008325735,-0.048058461461492286,-0.45753706156780205,0.6828350710086146,0.7767440740327207
KAT2A,6.335970446289075,6.271658238366975,-0.06431220792210013,-0.4410893768019005,0.6828967041896503,0.7767443637893245
MINAR1,0.6024019273927944,0.3978824255071385,-0.20451950188565593,-0.449243761307092,0.6832184518892763,0.7770404878816206
PPM1K,1.7827615598512443,1.6715577085330213,-0.11120385131822297,-0.4464213103496116,0.683597685952476,0.7774019334766881
MAP3K13,1.2266101595605752,1.1385293204805353,-0.08808083908003983,-0.45012187147020105,0.683920607551022,0.7776992801292284
SPG7,6.135394139977497,6.112320739440307,-0.023073400537190203,-0.44072446580046204,0.6840741685794178,0.7778040074907935
AKT1S1,7.570375129649583,7.635069051245772,0.06469392159618881,0.43971152180983863,0.6843784111559793,0.7780800281357396
AASS,1.3426158780643551,1.4256007711296013,0.08298489306524615,0.4537223246306489,0.6846224277888412,0.7782875335669946
CGREF1,2.5257909889294434,2.6508111413323854,0.12502015240294195,0.4652731592711975,0.6846925514435729,0.7782973357152981
SETDB2,0.1257677764408751,0.005713551166226516,-0.1200542252746486,-0.45571236474165133,0.6847566048298819,0.7783002365836317
CCDC163,1.941965209710279,2.101809232809533,0.15984402309925372,0.45757080917094034,0.6849462370321558,0.7784458580729172
MYORG,4.703355190898697,4.641736915712994,-0.06161827518570284,-0.443212208564828,0.6852494804913907,0.7785253168440562
BARX2,0.2191819324178436,0.3613214869671821,0.1421395545493385,0.4469847926356209,0.6852847884063464,0.7785253168440562
ZC4H2,3.2004851303803714,3.2631107712800347,0.06262564089966327,0.44978661450800556,0.6852967461067048,0.7785253168440562
EML2,6.6641304486800435,6.750875487614899,0.08674503893485586,0.4587239725176032,0.6853155771147788,0.7785253168440562
SPPL2A,4.948293477272706,4.881968291103482,-0.066325186169224,-0.44586137634445705,0.6853237478974941,0.7785253168440562
SCAMP1,5.230325225195691,5.090953825032917,-0.13937140016277372,-0.4477644311150654,0.6857634730567221,0.7789549189060964
FASN,11.35723312582382,11.296934988744985,-0.06029813707883491,-0.45396991155557076,0.6858363986143119,0.7789678356187504
CHCHD7,2.8217462326212517,2.894769010086707,0.07302277746545549,0.436927366110667,0.6859927156129022,0.779075456886052
LAMB3,6.007379605564128,5.8774983324985355,-0.1298812730655925,-0.44878810920452405,0.6860849450480924,0.7791102817286081
CCDC86,7.3014848828217636,7.190826087305086,-0.11065879551667734,-0.46364360576560937,0.6864863898352944,0.7794478716071739
PIK3C3,3.2690427119542353,3.068022542647999,-0.20102016930623634,-0.4425993242708553,0.6865549283873645,0.7794478716071739
ZSCAN16,1.1728357723342786,1.327280575393979,0.15444480305970032,0.4362746927041728,0.6865670031454103,0.7794478716071739
ZNF248,1.6591114695037215,1.551196655088977,-0.10791481441474438,-0.43469198145315957,0.6867404326782331,0.7795748273719987
TPT1,11.034926835169337,11.102337797463129,0.06741096229379195,0.4456935214620586,0.687564334355049,0.7804400978799126
SLC2A12,1.1769527677639886,1.3712286500439521,0.1942758822799635,0.46180849507350424,0.6876563068560422,0.7804744899787636
SORBS3,7.198049914180203,7.2315114420518425,0.033461527871639696,0.4646773399689987,0.6878139698544398,0.7805525588130271
MTM1,2.033128755179787,1.9254004569939862,-0.10772829818580099,-0.44294195427826594,0.6878931652752751,0.7805525588130271
LSM8,5.265480818661838,5.158338360195647,-0.10714245846619086,-0.458188235629666,0.6879101294699084,0.7805525588130271
CBY1,4.436068157254586,4.409379526931705,-0.026688630322881046,-0.4376175056214503,0.6882776951539591,0.7808996084071501
UQCRFS1,7.61767955233023,7.580291670144116,-0.03738788218611422,-0.46330862961565183,0.688621170317967,0.7811833804422027
ZNF322,2.5124370656582093,2.2804423509980025,-0.23199471466020682,-0.4393326263185818,0.6886512676580967,0.7811833804422027
C2orf72,3.36266033209584,3.4167067287357127,0.05404639663987254,0.45573592806631674,0.688815974425582,0.7813001843108129
C12orf75,6.862827239249889,6.91514887690003,0.05232163765014164,0.45154001309666025,0.6889736604867811,0.781409004611957
DND1,1.1297847285121796,1.2540185710974556,0.12423384258527603,0.4526560788333737,0.6891286258986896,0.781514720024009
TSPAN2,0.14010273401268714,0.3118310123792895,0.17172827836660237,0.43424106578725746,0.6891999365295932,0.7815255552672045
FUT3,1.5124877100856942,1.676240236349025,0.1637525262633308,0.45591370789077784,0.6894252337695526,0.7816620646574177
CNTNAP1,3.5675265291277056,3.4620757087904663,-0.10545082033723929,-0.4304707315940785,0.6894438534734173,0.7816620646574177
ASIC4,0.18078929761559934,0.2627927945450436,0.08200349692944428,0.4426678114214937,0.6895736810912407,0.7817392219125371
NRBP1,7.352530743262915,7.38885538060383,0.036324637340914734,0.4382558258228575,0.6896945706245531,0.7818062335411787
CACTIN,6.581683751915283,6.5270122811307365,-0.05467147078454637,-0.4522102116220412,0.689865613661891,0.7818312887854876
TTLL6,-0.19641904355212317,-0.0737437086607884,0.12267533489133477,0.45871504489675397,0.689895139023111,0.7818312887854876
KIF16B,1.611032836293728,1.4963933239878051,-0.11463951230592295,-0.42922887536249066,0.6899020151614017,0.7818312887854876
SLC26A2,3.082305644623641,2.9608969361903767,-0.12140870843326423,-0.4460866322877867,0.6903978640138733,0.7823231526768951
S1PR2,4.278795453277887,4.363676273620626,0.0848808203427387,0.4343534131618462,0.6906321622097633,0.7824280679962071
SMPDL3A,1.3674542619715204,1.2529482655812207,-0.11450599639029968,-0.4462098033485708,0.6906464609546665,0.7824280679962071
ATP5PO,7.0168531171156525,6.952115361786003,-0.06473775532964954,-0.4287789675567099,0.6906759342224915,0.7824280679962071
USP11,7.079238274121569,7.131204558548578,0.051966284427009235,0.4525100212302697,0.6912389700523776,0.7829697915852316
MYL12B,8.061555680732509,7.99425136599739,-0.06730431473511889,-0.4317692226706546,0.6913092085902418,0.7829697915852316
IQCK,2.745254326072807,2.782553732676625,0.03729940660381814,0.4278009452460113,0.6913844926082346,0.7829697915852316
TNFAIP1,5.360373760623099,5.379793373790406,0.019419613167307226,0.42849752454492546,0.6914016136677174,0.7829697915852316
RASSF8,2.723701497756018,2.5248763437220507,-0.19882515403396717,-0.45231846312416524,0.6915432119857469,0.7829911140161218
ALG13,4.165368234321846,4.107689710588148,-0.057678523733698306,-0.4267782166934616,0.6915922063752591,0.7829911140161218
PEG10,3.912431805985406,3.7868721898826436,-0.12555961610276256,-0.4470750012713267,0.6916060586702655,0.7829911140161218
FGFR2,4.364947689917815,4.259031212047633,-0.10591647787018221,-0.4344076708517142,0.6917257466942012,0.7830214367326118
PCED1B,0.23825537543095068,0.443576076581438,0.2053207011504873,0.45143457791807357,0.6917565912817543,0.7830214367326118
SIN3B,6.107966469926407,6.1398365684679925,0.03187009854158518,0.4285123409199659,0.6919066209728313,0.7831212135239406
PCYOX1L,4.488070762588709,4.567481340265513,0.07941057767680348,0.4272278283655469,0.6920834764044885,0.7832513319530319
CTDSP2,7.0022418983599435,7.081676890108874,0.0794349917489301,0.4558090267127229,0.6921824194649905,0.7832571326238181
ZFAT,3.0567709264230327,3.10751628766369,0.05074536124065743,0.4527678788667311,0.6922737265273042,0.7832571326238181
KIDINS220,3.751545197100444,3.6389269737128536,-0.11261822338759053,-0.43855987126679863,0.6922742811850973,0.7832571326238181
PJA2,4.444081013850851,4.537778222641252,0.09369720879040155,0.4368648068128455,0.693144087072864,0.7841711444579915
ROBO3,4.654106027624889,4.755416524033117,0.10131049640822809,0.4326581141353308,0.6934483574235599,0.7844452456597077
RBM42,7.313782529169011,7.3598323494602385,0.04604982029122784,0.43388024439095274,0.6938155167892455,0.7847904330504023
KCND3,0.8546382923938859,0.9477667061598124,0.09312841376592651,0.4326857801998221,0.694057143254587,0.7849504884513874
MAML1,6.164684417603397,6.110521459616073,-0.054162957987323956,-0.4357572514201443,0.6940810719692632,0.7849504884513874
KMT2C,3.112964407798927,2.942967782945733,-0.1699966248531939,-0.4331961749643019,0.6942265974387161,0.7849822498662117
ADORA2A,3.0941311729417187,2.976538963250602,-0.11759220969111661,-0.45119897015911326,0.6942701173786928,0.7849822498662117
ITPK1,7.209351983266302,7.256762442079285,0.047410458812983336,0.4246728793403111,0.6943171293970865,0.7849822498662117
OSBPL2,4.6940544003596365,4.762007884633562,0.06795348427392511,0.4472065121768844,0.6943572742001085,0.7849822498662117
MLLT1,6.947097892336409,6.972462916846399,0.02536502450999034,0.4375123493764065,0.6946292509363761,0.7852195775435319
MRI1,5.381824293803089,5.3584257327898355,-0.023398561013253882,-0.42415513869731275,0.6948309760165237,0.785377456367373
USP19,7.485030991042859,7.456002990843738,-0.029028000199120996,-0.44595758399288027,0.6951934295534818,0.7856734509308106
BSN,2.3608314143034765,2.491463845110511,0.13063243080703435,0.42864773292900477,0.6952445469336265,0.7856734509308106
NRIP1,2.9748439874471178,2.84080693567585,-0.1340370517712679,-0.42748921255446515,0.6953068260603461,0.7856734509308106
FAM222B,4.991498634968721,4.9564385779476074,-0.0350600570211137,-0.43308571333089735,0.6953411813848344,0.7856734509308106
CCDC189,2.280234823980327,2.377134285745407,0.09689946176508002,0.4303424663830381,0.695548270879377,0.7858372795266955
PPP2R3B-2,1.1224223822364583,0.8076665695243165,-0.3147558127121418,-0.42051845506520064,0.69573802474918,0.7859063006477376
TIMP3,2.608380642166074,2.660026286544871,0.05164564437879715,0.42177618663058886,0.695795337208676,0.7859063006477376
PPIF,7.241965809765948,7.155320247122938,-0.08664556264301027,-0.4474097270047863,0.6957956690997433,0.7859063006477376
KREMEN2,4.904827050815046,4.8600889578584745,-0.04473809295657194,-0.4224481800936597,0.6959209129334958,0.7859750484017899
PCTP,4.1035414563918335,4.018876202146252,-0.08466525424558125,-0.44245469266066456,0.6959807500901192,0.7859750484017899
C5orf15,5.326739754758811,5.396172711960315,0.06943295720150378,0.4497797341202933,0.6968693887043962,0.786908371022944
FAAH2,1.7546002801139704,1.8564954567284095,0.10189517661443914,0.44771321241379947,0.6969991961643754,0.7869637427195317
SLFN5,3.5924090600824137,3.434968895185008,-0.15744016489740575,-0.4365361506632655,0.6970670937094188,0.7869637427195317
BRMS1,6.628812385346891,6.733020814239782,0.10420842889289084,0.44786516403539445,0.6971284981713357,0.7869637427195317
NFAT5,4.318253167829295,4.465565311750546,0.14731214392125125,0.42966322558335696,0.697167168678678,0.7869637427195317
FZD8,0.14722398686292684,0.049079072615110825,-0.09814491424781602,-0.4476115267519691,0.697308760674051,0.7870533683847766
SNRNP25,4.8515808001313285,4.9474384297439284,0.09585762961259991,0.42978283832709463,0.6973774355663294,0.7870606837681171
ACO2,7.714308856982171,7.761932573791356,0.0476237168091842,0.4383532226365328,0.6975703929309128,0.7872082506278494
COX11,5.3088146390881885,5.293635370793225,-0.015179268294963855,-0.4319530142379053,0.6977926578570611,0.7873888618083913
CHM,3.1118123800299577,2.9350115828963426,-0.17680079713361518,-0.4341319785700712,0.6979147006750679,0.7874563602927055
CEBPB,8.105483776778923,8.022485679214727,-0.08299809756419663,-0.4271171459749296,0.698006595613825,0.7874898339567582
PLCG2,5.129945525751617,5.182346424738351,0.05240089898673439,0.41664092077873344,0.6983289014079853,0.7877832276090261
DCAF5,4.788327966505533,4.7102673423096055,-0.07806062419592763,-0.43499812375306746,0.6987560235867856,0.7881450018199938
EXOG,1.7536753530242546,1.6876162485448034,-0.06605910447945118,-0.4368825180943558,0.6987962878578398,0.7881450018199938
PCSK6,4.440891351325356,4.366279424372326,-0.07461192695302987,-0.418378924011325,0.6988679209888057,0.7881450018199938
TMCO1,6.027027261605345,6.068917620242388,0.04189035863704316,0.43574104507372075,0.6988987127952564,0.7881450018199938
IST1,6.681998226341268,6.733717110662066,0.051718884320798075,0.44310680004848196,0.6990059011078298,0.7881956409622726
MAPRE2,4.408115126641854,4.344054548711764,-0.06406057793009001,-0.41654418009765254,0.6992077735536031,0.7883530269352145
OSTM1,3.4561466946811286,3.5545171146747254,0.09837041999359686,0.44290513524954433,0.6993982753870485,0.7884975657036168
PRR4,0.29771830969575547,0.48506465696194323,0.18734634726618776,0.42830698374049814,0.70011563726019,0.7890658533087728
RBBP6,4.8395640495193915,4.759031364053852,-0.08053268546553927,-0.42514391924070105,0.7001203340174065,0.7890658533087728
ZNF608,1.9512014535314577,1.8075376272009371,-0.14366382633052055,-0.41793209515914737,0.7001834254625456,0.7890658533087728
TTLL3,0.6752888500496228,0.4373053822183915,-0.2379834678312313,-0.4149993902552704,0.7002170836419488,0.7890658533087728
ZNRF2,4.338279753475605,4.309241946813072,-0.029037806662532972,-0.41749740278645847,0.7002220231905631,0.7890658533087728
CCDC191,0.5434775325962307,0.37792582111039624,-0.16555171148583442,-0.41688313924479653,0.7002764597795991,0.7890658533087728
NOL4L,3.3212615041307374,3.4760297605362283,0.15476825640549086,0.419657645984651,0.7005076404426454,0.7892560710293516
DOC2B,6.06731588047309,6.019694172097033,-0.04762170837605684,-0.4155826270643488,0.7006061432936949,0.7892967812144315
HIP1R,7.096742933078699,7.072067800928923,-0.02467513214977579,-0.41492750376611576,0.7011543577810831,0.7898440802670115
BRPF3,5.302391120140761,5.343919180508249,0.04152806036748746,0.41356501437583615,0.7014290691638889,0.790083210526837
PTPRJ,4.8844075798445035,4.933036762923545,0.04862918307904174,0.4117405149812359,0.7016635142424927,0.7902769466659616
LANCL3,0.9813316379732951,1.0869786239996904,0.10564698602639522,0.4160477502045454,0.7018684631176482,0.7904180000622604
SLC44A1,5.401340600917017,5.32620701685456,-0.07513358406245718,-0.4265208626872355,0.7019136692769405,0.7904180000622604
INAFM2,3.8894774919289437,3.9950006246932523,0.10552313276430869,0.4341852427818796,0.702126443863926,0.7905872539459012
LAMTOR3,3.5966950048852975,3.4925456338677363,-0.10414937101756117,-0.4115000677271384,0.7023707525298759,0.7907919816072579
